pv_gene_id,pf_gene_id
PVP01_1262900,PF3D7_1444100
PVP01_1262800,PF3D7_1444200
PVP01_1262700,PF3D7_1444300
PVP01_1262600,PF3D7_1444400
PVP01_1262500,PF3D7_1444500
PVP01_1262400,PF3D7_1444600
PVP01_1262300,PF3D7_1444700
PVP01_1262200,PF3D7_1444800
PVP01_1262000,PF3D7_1445000
PVP01_1261800,PF3D7_1445200
PVP01_1261700,PF3D7_1445300
PVP01_1261600,PF3D7_1445400
PVP01_1261500,PF3D7_1445500
PVP01_1261400,PF3D7_1445600
PVP01_1261300,PF3D7_1445700
PVP01_1261200,PF3D7_1445800
PVP01_1261100,PF3D7_1445900
PVP01_1260900,PF3D7_1446100
PVP01_1260800,PF3D7_1446200
PVP01_1260700,PF3D7_1446300
PVP01_1260600,PF3D7_1446400
PVP01_1260300,PF3D7_1446700
PVP01_1260200,PF3D7_1446800
PVP01_1260100,PF3D7_1446900
PVP01_1260000,PF3D7_1447000
PVP01_1259900,PF3D7_1447100
PVP01_1259800,PF3D7_1447200
PVP01_1259700,PF3D7_1447300
PVP01_1259600,PF3D7_1447400
PVP01_1259500,PF3D7_1447500
PVP01_1259400,PF3D7_1447600
PVP01_1259300,PF3D7_1447700
PVP01_1259200,PF3D7_1447800
PVP01_1259100,PF3D7_1447900
PVP01_1259000,PF3D7_1448000
PVP01_1258900,PF3D7_1448100
PVP01_1258800,PF3D7_1448200
PVP01_1258600,PF3D7_1448400
PVP01_1258400,PF3D7_1448600
PVP01_1258300,PF3D7_1448700
PVP01_1258200,PF3D7_1448800
PVP01_1258100,PF3D7_1448900
PVP01_1258000,PF3D7_1449000
PVP01_1257900,PF3D7_1449100
PVP01_1257700,PF3D7_1449300
PVP01_1257600,PF3D7_1449400
PVP01_1257400,PF3D7_1449600
PVP01_1257300,PF3D7_1449700
PVP01_1257200,PF3D7_1449800
PVP01_1257100,PF3D7_1449900
PVP01_1257000,PF3D7_1450000
PVP01_1256900,PF3D7_1450100
PVP01_1256800,PF3D7_1450200
PVP01_1256700,PF3D7_1450300
PVP01_1256600,PF3D7_1450400
PVP01_1256500,PF3D7_1450500
PVP01_1256300,PF3D7_1450700
PVP01_1256200,PF3D7_1450800
PVP01_1256100,PF3D7_1450900
PVP01_1256000,PF3D7_1451000
PVP01_1255700,PF3D7_1451300
PVP01_1255600,PF3D7_1451400
PVP01_1255500,PF3D7_1451500
PVP01_1255300,PF3D7_1451700
PVP01_1255200,PF3D7_1451800
PVP01_1255100,PF3D7_1451900
PVP01_1255000,PF3D7_1452000
PVP01_1254900,PF3D7_1452100
PVP01_1254800,PF3D7_1452200
PVP01_1254700,PF3D7_1452300
PVP01_1254500,PF3D7_1452500
PVP01_1254400,PF3D7_1452600
PVP01_1254300,PF3D7_1452700
PVP01_1254200,PF3D7_1452800
PVP01_1254100,PF3D7_1452900
PVP01_1254000,PF3D7_1453000
PVP01_1253900,PF3D7_1453100
PVP01_1253800,PF3D7_1453200
PVP01_1253700,PF3D7_1453300
PVP01_1253600,PF3D7_1453400
PVP01_1253500,PF3D7_1453500
PVP01_1253400,PF3D7_1453600
PVP01_1253300,PF3D7_1453700
PVP01_1253200,PF3D7_1453800
PVP01_1253100,PF3D7_1453900
PVP01_1253000,PF3D7_1454000
PVP01_1252900,PF3D7_1454100
PVP01_1252800,PF3D7_1454200
PVP01_1252600,PF3D7_1454400
PVP01_1252500,PF3D7_1454500
PVP01_1252400,PF3D7_1454600
PVP01_1252300,PF3D7_1454700
PVP01_1252200,PF3D7_1454800
PVP01_1252100,PF3D7_1454900
PVP01_1252000,PF3D7_1455000
PVP01_1251800,PF3D7_1455100
PVP01_1251600,PF3D7_1455300
PVP01_1251500,PF3D7_1455400
PVP01_1251400,PF3D7_1455500
PVP01_1251300,PF3D7_1455600
PVP01_1251100,PF3D7_1455800
PVP01_1251000,PF3D7_1455900
PVP01_1250800,PF3D7_1456100
PVP01_1250700,PF3D7_1456200
PVP01_1250600,PF3D7_1456300
PVP01_1250300,PF3D7_1456600
PVP01_1250200,PF3D7_1456700
PVP01_1250000,PF3D7_1456900
PVP01_1249900,PF3D7_1457000
PVP01_1249700,PF3D7_1457200
PVP01_1249600,PF3D7_1457300
PVP01_1249500,PF3D7_1457400
PVP01_1249400,PF3D7_1457500
PVP01_1249300,PF3D7_1457600
PVP01_1249200,PF3D7_1457700
PVP01_1249000,PF3D7_1457900
PVP01_1248800,PF3D7_1458100
PVP01_1248700,PF3D7_1458200
PVP01_1248600,PF3D7_1458300
PVP01_1248500,PF3D7_1458400
PVP01_1248400,PF3D7_1458500
PVP01_1248300,PF3D7_1458600
PVP01_1248200,PF3D7_1458700
PVP01_1248100,PF3D7_1458800
PVP01_1248000,PF3D7_1458900
PVP01_1247900,PF3D7_1459000
PVP01_1247800,PF3D7_1459100
PVP01_1247700,PF3D7_1459200
PVP01_1247600,PF3D7_1459300
PVP01_1247500,PF3D7_1459400
PVP01_1247400,PF3D7_1459500
PVP01_1247300,PF3D7_1459600
PVP01_1247200,PF3D7_1459700
PVP01_1247100,PF3D7_1459800
PVP01_1247000,PF3D7_1459900
PVP01_1246800,PF3D7_1460100
PVP01_1246600,PF3D7_1460200
PVP01_1246500,PF3D7_1460300
PVP01_1246400,PF3D7_1460400
PVP01_1246200,PF3D7_1460600
PVP01_1246100,PF3D7_1460700
PVP01_1246000,PF3D7_1460800
PVP01_1245800,PF3D7_1461000
PVP01_1245700,PF3D7_1461100
PVP01_1245600,PF3D7_1461200
PVP01_1245500,PF3D7_1461300
PVP01_1245400,PF3D7_1461400
PVP01_1245300,PF3D7_1461500
PVP01_1245200,PF3D7_1461600
PVP01_1245100,PF3D7_1461700
PVP01_1455600,PF3D7_1461800
PVP01_1244900,PF3D7_1461900
PVP01_1244800,PF3D7_1462000
PVP01_1244700,PF3D7_1462100
PVP01_1244600,PF3D7_1462200
PVP01_1244500,PF3D7_1462300
PVP01_1244300,PF3D7_1462500
PVP01_1244200,PF3D7_1462600
PVP01_1244100,PF3D7_1462700
PVP01_1244000,PF3D7_1462800
PVP01_1243900,PF3D7_1462900
PVP01_1243800,PF3D7_1463000
PVP01_1243500,PF3D7_1463300
PVP01_1243400,PF3D7_1463400
PVP01_1243300,PF3D7_1463500
PVP01_1243200,PF3D7_1463600
PVP01_1243100,PF3D7_1463700
PVP01_1242900,PF3D7_1463900
PVP01_1242800,PF3D7_1464000
PVP01_1242700,PF3D7_1464100
PVP01_1242600,PF3D7_1464200
PVP01_1242500,PF3D7_1464300
PVP01_1242400,PF3D7_1464400
PVP01_1242300,PF3D7_1464500
PVP01_1242200,PF3D7_1464600
PVP01_1242100,PF3D7_1464700
PVP01_1242000,PF3D7_1464800
PVP01_1241900,PF3D7_1464900
PVP01_1241800,PF3D7_1465000
PVP01_1241700,PF3D7_1465100
PVP01_1241600,PF3D7_1465200
PVP01_1241400,PF3D7_1465400
PVP01_1241300,PF3D7_1465500
PVP01_1241200,PF3D7_1465600
PVP01_1241100,PF3D7_1465700
PVP01_1240900,PF3D7_1465900
PVP01_1240800,PF3D7_1466000
PVP01_1240700,PF3D7_1466100
PVP01_1240500,PF3D7_1466300
PVP01_1240400,PF3D7_1466400
PVP01_1240300,PF3D7_1466500
PVP01_1240200,PF3D7_1466600
PVP01_1240100,PF3D7_1466700
PVP01_1240000,PF3D7_1466800
PVP01_1239900,PF3D7_1466900
PVP01_1239700,PF3D7_1467100
PVP01_1239600,PF3D7_1467200
PVP01_1239500,PF3D7_1467300
PVP01_1239400,PF3D7_1467400
PVP01_1239300,PF3D7_1467500
PVP01_0824500,PF3D7_1467600
PVP01_1239100,PF3D7_1467700
PVP01_1239000,PF3D7_1467800
PVP01_1238900,PF3D7_1467900
PVP01_1238800,PF3D7_1468000
PVP01_1238700,PF3D7_1468100
PVP01_1238600,PF3D7_1468200
PVP01_1238500,PF3D7_1468300
PVP01_1238400,PF3D7_1468400
PVP01_1238300,PF3D7_1468500
PVP01_1238200,PF3D7_1468600
PVP01_1238100,PF3D7_1468700
PVP01_1238000,PF3D7_1468800
PVP01_1237900,PF3D7_1468900
PVP01_1237800,PF3D7_1469000
PVP01_1237700,PF3D7_1469100
PVP01_1237500,PF3D7_1469300
PVP01_1237400,PF3D7_1469400
PVP01_1237300,PF3D7_1469500
PVP01_1237200,PF3D7_1469600
PVP01_1237100,PF3D7_1469700
PVP01_1237000,PF3D7_1469800
PVP01_1236900,PF3D7_1469900
PVP01_1236800,PF3D7_1470000
PVP01_1236700,PF3D7_1470100
PVP01_1236600,PF3D7_1470200
PVP01_1236500,PF3D7_1470300
PVP01_1236400,PF3D7_1470400
PVP01_1236300,PF3D7_1470500
PVP01_1236200,PF3D7_1470600
PVP01_1236100,PF3D7_1470700
PVP01_1236000,PF3D7_1470800
PVP01_1235900,PF3D7_1470900
PVP01_1235800,PF3D7_1471000
PVP01_1235700,PF3D7_1471100
PVP01_1235600,PF3D7_1471200
PVP01_1235500,PF3D7_1471300
PVP01_1235400,PF3D7_1471400
PVP01_1235300,PF3D7_1471500
PVP01_1234900,PF3D7_1471900
PVP01_1234800,PF3D7_1472000
PVP01_1234700,PF3D7_1472100
PVP01_1234600,PF3D7_1472200
PVP01_1234500,PF3D7_1472300
PVP01_1234400,PF3D7_1472400
PVP01_1234300,PF3D7_1472500
PVP01_1234200,PF3D7_1472600
PVP01_1234100,PF3D7_1472700
PVP01_1234000,PF3D7_1472800
PVP01_1233900,PF3D7_1472900
PVP01_1233800,PF3D7_1473000
PVP01_1233700,PF3D7_1473100
PVP01_1233600,PF3D7_1473200
PVP01_1233500,PF3D7_1473300
PVP01_1233200,PF3D7_1473600
PVP01_0206300,PF3D7_1473700
PVP01_1233000,PF3D7_1473900
PVP01_1269000,PF3D7_1474100
PVP01_1269100,PF3D7_1474200
PVP01_1269300,PF3D7_1474400
PVP01_1269400,PF3D7_1474500
PVP01_1269500,PF3D7_1474600
PVP01_1269600,PF3D7_1474700
PVP01_1269700,PF3D7_1474800
PVP01_1269800,PF3D7_1474900
PVP01_1269900,PF3D7_1475000
PVP01_1270000,PF3D7_1475100
PVP01_1270100,PF3D7_1475200
PVP01_1270200,PF3D7_1475300
PVP01_1270400,PF3D7_1475500
PVP01_1270500,PF3D7_1475600
PVP01_1270600,PF3D7_1475700
PVP01_1270800,PF3D7_1475900
PVP01_1271000,PF3D7_1476100
PVP01_API00200,PF3D7_API00100
PVP01_API01200,PF3D7_API01300
PVP01_API01300,PF3D7_API01400
PVP01_API01400,PF3D7_API01500
PVP01_API01500,PF3D7_API01600
PVP01_API01600,PF3D7_API01700
PVP01_API01800,PF3D7_API01900
PVP01_API02000,PF3D7_API02100
PVP01_API02100,PF3D7_API02200
PVP01_API02200,PF3D7_API02300
PVP01_API02300,PF3D7_API02400
PVP01_API02400,PF3D7_API02500
PVP01_API02500,PF3D7_API02600
PVP01_API02700,PF3D7_API02800
PVP01_API02900,PF3D7_API03000
PVP01_API03400,PF3D7_API03500
PVP01_API03500,PF3D7_API03600
PVP01_API03700,PF3D7_API03800
PVP01_API03900,PF3D7_API04000
PVP01_API04000,PF3D7_API04100
PVP01_API04100,PF3D7_API04200
PVP01_API04400,PF3D7_API04500
PVP01_API04600,PF3D7_API04700
PVP01_MIT02700,PF3D7_MIT01400
PVP01_MIT03300,PF3D7_MIT02100
PVP01_MIT03400,PF3D7_MIT02300
PVP01_0722000,PF3D7_0105800
PVP01_1311100,PF3D7_0106300
PVP01_1260400,PF3D7_0107000
PVP01_1255400,PF3D7_0109100
PVP01_1316200,PF3D7_0110700
PVP01_1447300,PF3D7_0112200
PVP01_1470300,PF3D7_0202100
PVP01_1130200,PF3D7_0203000
PVP01_1124200,PF3D7_0203900
PVP01_0529900,PF3D7_0208600
PVP01_0724900,PF3D7_0210300
PVP01_0414300,PF3D7_0210600
PVP01_1317500,PF3D7_0210700
PVP01_1024400,PF3D7_0211800
PVP01_1009300,PF3D7_0212200
PVP01_0411700,PF3D7_0213200
PVP01_1263400,PF3D7_0303500
PVP01_0942600,PF3D7_0304000
PVP01_0835700,PF3D7_0304500
PVP01_1143600,PF3D7_0309200
PVP01_1454100,PF3D7_0314100
PVP01_0825800,PF3D7_0314300
PVP01_0823300,PF3D7_0316800
PVP01_1219100,PF3D7_0317400
PVP01_1106900,PF3D7_0317600
PVP01_1427600,PF3D7_0319300
PVP01_0820600,PF3D7_0319600
PVP01_1223200,PF3D7_0320200
PVP01_1447600,PF3D7_0320300
PVP01_1011200,PF3D7_0322500
PVP01_0303800,PF3D7_0404400
PVP01_0721800,PF3D7_0408700
PVP01_0615700,PF3D7_0408900
PVP01_1251700,PF3D7_0409300
PVP01_API02600,PF3D7_0412100
PVP01_0311700,PF3D7_0412300
PVP01_1229200,PF3D7_0420000
PVP01_1415400,PF3D7_0422100
PVP01_0702100,PF3D7_0422300
PVP01_1267900,PF3D7_0422500
PVP01_1020200,PF3D7_0423800
PVP01_1033400,PF3D7_0501500
PVP01_1030600,PF3D7_0503300
PVP01_1110600,PF3D7_0503400
PVP01_1030000,PF3D7_0504000
PVP01_1345100,PF3D7_0508200
PVP01_1025700,PF3D7_0508300
PVP01_1207000,PF3D7_0509200
PVP01_1021200,PF3D7_0512700
PVP01_1017400,PF3D7_0516600
PVP01_1017100,PF3D7_0516900
PVP01_1016700,PF3D7_0517300
PVP01_1266600,PF3D7_0517900
PVP01_1015800,PF3D7_0518100
PVP01_1012400,PF3D7_0521500
PVP01_1318400,PF3D7_0522500
PVP01_1309000,PF3D7_0523000
PVP01_1007900,PF3D7_0525900
PVP01_1320200,PF3D7_0526600
PVP01_1118500,PF3D7_0601600
PVP01_1146800,PF3D7_0602100
PVP01_1442100,PF3D7_0605000
PVP01_1138700,PF3D7_0610400
PVP01_1457700,PF3D7_0614000
PVP01_1425500,PF3D7_0623500
PVP01_1459500,PF3D7_0624900
PVP01_1123100,PF3D7_0626400
PVP01_1321800,PF3D7_0706700
PVP01_1440500,PF3D7_0708400
PVP01_1309100,PF3D7_0710900
PVP01_1423100,PF3D7_0714000
PVP01_1459300,PF3D7_0717400
PVP01_1434800,PF3D7_0717700
PVP01_0314600,PF3D7_0718800
PVP01_1241500,PF3D7_0723700
PVP01_1266500,PF3D7_0729100
PVP01_0803200,PF3D7_0804500
PVP01_1319200,PF3D7_0808200
PVP01_1428400,PF3D7_0811900
PVP01_1427400,PF3D7_0812800
PVP01_1450400,PF3D7_0815900
PVP01_1201500,PF3D7_0816600
PVP01_0908200,PF3D7_0816800
PVP01_0508100,PF3D7_0826200
PVP01_1456600,PF3D7_0827300
PVP01_1326900,PF3D7_0827500
PVP01_0913200,PF3D7_0827800
PVP01_0914900,PF3D7_0828000
PVP01_0917100,PF3D7_0828600
PVP01_1334200,PF3D7_0904600
PVP01_0708200,PF3D7_0909700
PVP01_0929300,PF3D7_0910800
PVP01_1404800,PF3D7_0914800
PVP01_1462500,PF3D7_0918200
PVP01_0806600,PF3D7_0919200
PVP01_1320800,PF3D7_0932400
PVP01_1243000,PF3D7_0932600
PVP01_1261900,PF3D7_0934000
PVP01_1407800,PF3D7_0935000
PVP01_0623900,PF3D7_0936300
PVP01_0801300,PF3D7_1001900
PVP01_1245900,PF3D7_1003500
PVP01_1255900,PF3D7_1003800
PVP01_0804700,PF3D7_1005000
PVP01_0806300,PF3D7_1006600
PVP01_1308000,PF3D7_1009600
PVP01_1403400,PF3D7_1010200
PVP01_1451100,PF3D7_1015500
PVP01_0734900,PF3D7_1016600
PVP01_1331400,PF3D7_1018000
PVP01_1325900,PF3D7_1021900
PVP01_1452700,PF3D7_1025200
PVP01_1246900,PF3D7_1026900
PVP01_1435900,PF3D7_1027600
PVP01_0616100,PF3D7_1030900
PVP01_1212400,PF3D7_1103700
PVP01_1440300,PF3D7_1105700
PVP01_0932800,PF3D7_1113400
PVP01_0947700,PF3D7_1114000
PVP01_1435000,PF3D7_1114800
PVP01_1464900,PF3D7_1116700
PVP01_1457800,PF3D7_1119600
PVP01_1321700,PF3D7_1120300
PVP01_0921800,PF3D7_1121100
PVP01_1448800,PF3D7_1129400
PVP01_1239800,PF3D7_1138300
PVP01_1332600,PF3D7_1143800
PVP01_1442800,PF3D7_1203600
PVP01_1305100,PF3D7_1206000
PVP01_1449600,PF3D7_1208400
PVP01_1405400,PF3D7_1211100
PVP01_1434100,PF3D7_1215300
PVP01_1453300,PF3D7_1235200
PVP01_1457600,PF3D7_1239500
PVP01_1458800,PF3D7_1241700
PVP01_1460000,PF3D7_1242900
PVP01_1460900,PF3D7_1243800
PVP01_1463200,PF3D7_1246200
PVP01_1463600,PF3D7_1246500
PVP01_1467000,PF3D7_1249900
PVP01_API02800,PF3D7_1330600
PVP01_API01900,PF3D7_1331800
PVP01_1402400,PF3D7_1335300
PVP01_1208100,PF3D7_1346700
PVP01_1114900,PF3D7_1357000
PVP01_1345300,PF3D7_1403500
PVP01_API01700,PF3D7_1404400
PVP01_1337000,PF3D7_1411900
PVP01_1332400,PF3D7_1416500
PVP01_1320300,PF3D7_1429100
PVP01_0623800,PF3D7_0102500
PVP01_1470100,PF3D7_0102700
PVP01_API04300,PF3D7_0215700
PVP01_1446700,PF3D7_0219500
PVP01_1216900,PF3D7_0310100
PVP01_API04200,PF3D7_0318200
PVP01_0921000,PF3D7_0403800
PVP01_1313000,PF3D7_0410700
PVP01_1201400,PF3D7_0424000
PVP01_1423000,PF3D7_0504800
PVP01_1440800,PF3D7_0505000
PVP01_0718400,PF3D7_0506500
PVP01_1428100,PF3D7_0513400
PVP01_1139200,PF3D7_0528400
PVP01_1426000,PF3D7_0711000
PVP01_1433800,PF3D7_0802200
PVP01_1430300,PF3D7_0810000
PVP01_0716300,PF3D7_0818900
PVP01_1469500,PF3D7_0911300
PVP01_1449800,PF3D7_0917600
PVP01_1338600,PF3D7_1007800
PVP01_1444500,PF3D7_1033400
PVP01_1402500,PF3D7_0112800
PVP01_1271300,PF3D7_0113700
PVP01_1136400,PF3D7_0208900
PVP01_1225900,PF3D7_0731800
PVP01_1248900,PF3D7_1115300
PVP01_0623700,PF3D7_0219700
PVP01_1401400,PF3D7_0220800
PVP01_1340900,PF3D7_0311700
PVP01_1241000,PF3D7_0729900
PVP01_1220400,PF3D7_1334300
PVP01_0532300,PF3D7_0202500
PVP01_1147900,PF3D7_0113100
PVP01_1010500,PF3D7_0220100
PVP01_0418000,PF3D7_0207300
PVP01_1401900,PF3D7_0702200
PVP01_1456900,PF3D7_0215000
PVP01_0114800,PF3D7_0102600
PVP01_1470600,PF3D7_0100700
